video_id,video_url,timestamp_url,question_number,start_time,end_time,question
t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I&t=1230,7,1230,1317,क्या मुक्ति के लिए विकार-मुक्त होना जरूरी है?
t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I&t=1317,8,1317,1479,क्या स्वधर्म का सही पालन करने से प्रभु की प्राप्ति हो जाएगी?
t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I&t=1479,9,1479,1828,"काशी में वैराग्य आना तो समझ आता है, पर वृंदावन को देखकर वैराग्य आना समझ नहीं आता!"
t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I,https://www.youtube.com/watch?v=t7C_kV51A3I&t=1828,10,1828,2304,मेरे पति कोई भी काम करवाना हो तो नाम जप की शर्त रख देते हैं।
K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk&t=0,1,0,174,राधा नाम
K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk&t=174,2,174,1291,क्या संतों के दर्शन से प्रारब्ध नष्ट हो सकते हैं?
K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk&t=1291,3,1291,1763,"अगर गलती के बाद पश्चाताप हो और वह गलती दोबारा न करें, तो क्या भगवान माफ कर देंगे?"
K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk&t=1763,4,1763,1902,सब छोड़कर भजन करने की स्थिति कैसे आती है?
K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk&t=1902,5,1902,1998,लोगों की भजन और सेवा भावना देखकर कभी-कभी ईर्ष्या का भाव आ जाता है।
K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk,https://www.youtube.com/watch?v=K3iY9owwAXk&t=1998,6,1998,2323,"पशुपतिनाथ, महाकुंभ, मंदिरों में सब जगह कसम खा ली, पर फिर गिर जाता हूं!"
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=0,1,0,172,राधा नाम
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=172,2,172,520,"न मैं यह देह हूं न ही कर्ता, मैं बस साक्षी मात्र हूं!"
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=520,3,520,1271,गुरुदेव में भगवान के भाव को कैसे पुष्ट करें?
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=1271,4,1271,1568,गीताप्रेस की सभी वाणियां व कुल 800+ वाणियों को एक ही जगह उपलब्ध कराने का सुंदर प्रयास!
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=1568,5,1568,1725,"अपने काम को लेकर बहुत टेंशन लेता हूं, सुबह-शाम दिमाग में बस काम चलता है!"
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=1725,6,1725,1857,शरणागत की स्थिति कैसी होती है?
gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4,https://www.youtube.com/watch?v=gAATuTAmpN4&t=1857,7,1857,2221,"गीता जी को गोपनीय रखने का जो निर्देश दिया गया है, उसका क्या अर्थ है?"
q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc&t=0,1,0,172,राधा नाम
q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc&t=172,2,172,432,"महाराज जी, युवावस्था में आपकी दिनचर्या क्या थी?"
q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc&t=432,3,432,1296,मन पूर्ण समर्पण से क्यों डरता है?
q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc,https://www.youtube.com/watch?v=q3w54e0lzyc&t=1296,4,1296,1750,संसार और स्वरूप की स्पष्टता अनुभव में होने के बाद भी अहंकार नहीं जा रहा!
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=0,1,0,179,राधा नाम
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=179,2,179,288,आपकी डायरी की सबसे महत्वपूर्ण बात क्या है?
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=288,3,288,420,क्या आत्मज्ञान प्राप्त करने के बाद मैं पूर्ण रूप से समाप्त हो जाता हूं या रहता हूं?
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=420,4,420,611,इस चौपाई का अर्थ कैसे समझें?
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=611,5,611,978,"संतों की कृपा से भगवान में रति होती है, तो हम उन संतों को कैसे जानें और उनका संग कैसे करें?"
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=978,6,978,1097,गुरुदेव से निज आज्ञा कैसे प्राप्त करें?
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=1097,7,1097,1266,मंत्र के साक्षात्कार का मतलब क्या है?
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=1266,8,1266,1657,"कोशिश करता हूं कि ध्यान लगाऊं, पर ज्यादा देर नहीं लगा पाता।"
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=1657,9,1657,1886,"मैं एक फिल्म निर्माता हूं, आध्यात्मिक फिल्में बनाने में क्या सावधानियां रखूं?"
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=1886,10,1886,2004,विपत्ति में भगवान पर विश्वास कैसे बनाए रखें?
FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ,https://www.youtube.com/watch?v=FpXbDM_xonQ&t=2004,11,2004,2334,"भगवान के विरह में गोपियों की जो स्थिति थी, वह स्थिति हम कैसे प्राप्त कर सकते हैं?"
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=0,1,0,177,राधा नाम
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=177,2,177,256,पूज्य देवरहा बाबा की ईश्वरलीन अवस्था क्या थी?
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=256,3,256,816,"हमारा तो इतने छोटे-छोटे दुख में मन डगमगा जाता है, फिर आप इतनी छोटी अवस्था से कैसे इस मार्ग में चले?"
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=816,4,816,901,भगवद कृपा और संत कृपा में क्या फर्क है?
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=901,5,901,978,"यदि ""मैं"" मर गया तो फिर मुक्ति का अनुभव किसे होगा?"
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=978,6,978,1180,"जीवन में बहुत कुछ करना चाहती हूं, पर अनुशासन और एकाग्रता कैसे लाऊं?"
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=1180,7,1180,1321,हृदय में नाम निष्ठा का जागरण कैसे होगा?
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=1321,8,1321,1458,आपको सुनने वालों को और आपके शिष्यों के लिए आपकी क्या आज्ञा है?
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=1458,9,1458,1657,क्या मोहरहित रहकर भी कर्तव्य पालन हो सकता है?
lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8,https://www.youtube.com/watch?v=lWCW3FE3vv8&t=1657,10,1657,2239,दीक्षा लेने में और पूर्ण शरणागति में क्या अंतर है?
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=0,1,0,181,राधा नाम
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=181,2,181,414,नाम जप से धनी हो जाते हैं पर मैं तो साइकिल से आगे नहीं बढ़ पा रहा हूं।
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=414,3,414,728,"""राजी हैं हम उसी में जिसमें तेरी रज़ा है"" इसकी महिमा और यह भाव कैसे आए?"
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=728,4,728,860,कबीरदास जी का दोहा सुनकर महाराज जी हुए भावविभोर।
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=860,5,860,972,आपके जैसा आध्यात्मिक जीवन सामान्य मनुष्य कैसे प्राप्त करे?
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=972,6,972,1217,"जैसे कर्मयोगी निष्काम कर्म करता है, वैसे ही एक भक्त और ज्ञानी कैसे कर्म करें?"
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=1217,7,1217,1300,"भगवद प्राप्ति के लिए सबसे ज्यादा क्या आवश्यक है—नाम जप, समर्पण या कृपा?"
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=1300,8,1300,1388,क्या गृहस्थ में रहकर मोक्ष की प्राप्ति संभव है?
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=1388,9,1388,1454,"अगर इस जन्म में भगवद प्राप्ति नहीं हुई, तो क्या अगला जन्म मनुष्य का ही मिलेगा?"
N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg,https://www.youtube.com/watch?v=N9S0-mYD8Gg&t=1454,10,1454,1740,"आज हमारा सुख-दुख सामने वाले के व्यवहार पर निर्भर करता है, ऐसे में क्या करें?"
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=0,1,0,177,राधा नाम
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=177,2,177,772,"जब साधक को यह अहंकार आ जाए कि मैं कुछ बन गया हूं, तो क्या करें?"
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=772,3,772,860,साधना और कृपा का क्या संबंध है?
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=860,4,860,1035,अनन्य भक्ति का क्या अर्थ है?
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=1035,5,1035,1446,चातक जैसी अनन्यता भजन में कैसे आए?
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=1446,6,1446,1594,हम यह बात क्यों भूल जाते हैं कि हमें यहां से जाना है?
unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc,https://www.youtube.com/watch?v=unvoa0tKtMc&t=1594,7,1594,2150,"MahaShivratri के पावन पर्व पर महाराज जी ने सुनाई, कैसे हुई उनपर भगवान शिव की कृपा?"
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=0,1,0,172,राधा नाम
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=172,2,172,776,महाराज जी काशी से वृंदावन क्यों आए?
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=776,3,776,881,प्रेम और वासना में क्या अंतर है?
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=881,4,881,1055,भगवान को पूर्ण समर्पण का क्या अर्थ है?
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=1055,5,1055,1241,"जब अच्छा समय आता है, तो हम बुरे समय के लिए तैयार क्यों नहीं रहते?"
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=1241,6,1241,1503,क्या करूं कि किसी के लिए द्वेष की भावना न आए?
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=1503,7,1503,1825,पूज्य भाईजी महाराज के चरण छूते ही राधा बाबा की मनःस्थिति क्यों और कैसे बदल गई?
PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k,https://www.youtube.com/watch?v=PvlQ7wScZ0k&t=1825,8,1825,2402,प्रेम प्राप्त करना चाहते हों तो क्या करें?
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=0,1,0,175,राधा नाम
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=175,2,175,530,परम विश्राम की स्थिति क्या है? क्या आपने इसे अनुभव किया है?
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=530,3,530,685,"सुख में मिलने वाले हर्षरूपी विकार का त्याग कर देना चाहिए, इसका क्या अर्थ है?"
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=685,4,685,789,"क्या जब शिष्य पर कृपा होती है, तो आपको पता चलता है?"
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=789,5,789,1418,परमानंद की स्थिति क्या है?
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=1418,6,1418,1506,"क्या प्रबल प्रारब्ध की वजह से नाम जप का प्रभाव अनुभव में न आए, ऐसा हो सकता है?"
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=1506,7,1506,1578,"मन में जो भी इच्छा आती है उसे पूरा कर लेती हूं, पर फिर भी मन में अशांति सी बनी रहती है।"
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=1578,8,1578,1798,स्वरूप क्या है और इस पर कैसे स्थित हों?
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=1798,9,1798,2170,"क्या जिन साधकों को लगता है कि उन्हें भगवत्साक्षात्कार हो गया है, यह उनका भ्रम है?"
Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg,https://www.youtube.com/watch?v=Uv9hn_9yEpg&t=2170,10,2170,2232,बाल योगी सूरज दास जी ने महाराज जी से क्या प्रश्न किया?
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=0,1,0,177,राधा नाम
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=177,2,177,705,आज पहला प्रश्न हम करेंगे।
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=705,3,705,805,हमें कैसे पता चलेगा कि हमें भगवद प्राप्ति हो गई है?
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=805,4,805,973,साधक के लिए मन की स्थिरता या व्याकुलता में से क्या ज़्यादा सहायक है?
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=973,5,973,1178,अव्यभिचारिणी भक्ति क्या है?
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=1178,6,1178,1267,"कुसंगवश अंदर से जब टूट जाते हैं, तो इससे कैसे बचें?"
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=1267,7,1267,1381,"आज की युवा पीढ़ी गुरुजनों के बलिदान और त्याग को भूलती जा रही है, उन्हें वापस कैसे याद दिलाएं?"
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=1381,8,1381,1530,क्या कारण है कि कुछ दिनों बाद वापस प्राणवायु स्थूल होने लगती है?
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=1530,9,1530,1630,"पत्नी, माता, पिता और बच्चों का अपमान किया, वापस सुधरना चाहता हूं।"
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=1630,10,1630,1697,पढ़े-लिखे होने के अहंकार से कैसे बचें?
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=1697,11,1697,2040,नवधा भक्ति की नौवीं भक्ति क्या है? स्वीकृति और समर्पण का गूढ़ रहस्य!
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=2040,12,2040,2261,"भगवत्प्राप्त महापुरुषों, जैसे दुर्वासा आदि ऋषियों में भी काम-क्रोध का प्रभाव क्यों देखा गया?"
HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw,https://www.youtube.com/watch?v=HzyxJqYrGTw&t=2261,13,2261,2422,"भक्ति मार्ग में चलते ही कंचन, कामिनी, कीर्ति इतनी तीव्र गति से क्यों आने लगते हैं?"
eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc&t=0,1,0,180,राधा नाम
eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc&t=180,2,180,1082,प्रेम प्राप्ति में सबसे बड़ा बाधक क्या है?
eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc&t=1082,3,1082,1693,"भोगों का थोड़ा भी सान्निध्य मन को वश में कर लेता है, पर नाम जप कितना भी कर लो मन नहीं लगता, ऐसा क्यों?"
eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc&t=1693,4,1693,1883,"वास्तविक सुख तो भगवान के मिलन और दर्शन में ही है, तो साधक मोक्ष क्यों चाहता है?"
eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc&t=1883,5,1883,2123,खुद को और दूसरों को माफ करने का क्या नजरिया होना चाहिए?
eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc,https://www.youtube.com/watch?v=eR8jnDP7uXc&t=2123,6,2123,2356,क्या मुक्ति के लिए संन्यास आवश्यक है? और क्या भोग भोगते हुए भगवत्प्राप्ति हो जाएगी?
sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU&t=0,1,0,178,राधा नाम
sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU&t=178,2,178,1384,जीवन में हर समय प्रसन्न रहने का क्या उपाय है?
sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU&t=1384,3,1384,1461,"भगवद चिंतन करते-करते कब विषय-चिंतन करने लगते हैं, पता नहीं चलता।"
sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU,https://www.youtube.com/watch?v=sGA3Frs3tpU&t=1461,4,1461,1739,"10,000 वर्षों की तपस्या का फल 24 घंटे में प्राप्त करने की विधि क्या है?"
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=0,1,0,174,राधा नाम
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=174,2,174,257,मुझे कल्कि अवतार और उनके द्वारा दुष्टों का संहार देखना है।
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=257,3,257,706,शरणागति की शुरुआत और पूर्णता कहां होती है?
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=706,4,706,991,"सतोगुण, रजोगुण और तमोगुण पर विजय प्राप्त करना चाहता हूं।"
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=991,5,991,1037,ऐसा क्या करूं कि मेरे अंदर श्रीजी से मिलने की इच्छा प्रकट हो?
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=1037,6,1037,1107,क्या साधना मार्ग में बार-बार गिरना भी उन्नति का संकेत हो सकता है?
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=1107,7,1107,1349,"""गुरु मेहरबान तो चेला पहलवान"", इसका सही अर्थ और रहस्य क्या है?"
9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI,https://www.youtube.com/watch?v=9N0mzLHY8TI&t=1349,8,1349,1810,"भगवान भक्त का सब कुछ छीन लेते हैं, तो फिर संसार में उसका काम कैसे चलेगा?"
RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4&t=0,1,0,174,राधा नाम
RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4&t=174,2,174,1062,सच्चा समर्पण क्या है?
RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4&t=1062,3,1062,1252,अपनी सारी इच्छाओं और कामनाओं को प्रभु से कैसे जोड़ें?
RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4&t=1252,4,1252,1624,"""शरणागत होकर अपनी चिंता करना शरणागति पर कलंक है"", इसका क्या अर्थ है?"
RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4,https://www.youtube.com/watch?v=RbJhCx8zEs4&t=1624,5,1624,2345,मेरे अंदर बहुत सारी इच्छाएं हैं मैं चाहता हूंकि वे सारी पूर्ण हो जाएं!
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=0,1,0,184,राधा नाम
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=184,2,184,587,संत मार्ग से भगवत्प्राप्ति होती है तो गृहस्थ मार्ग की क्या आवश्यकता?
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=587,3,587,887,मानसिक और पश्यंती में नाम चलने की स्थिति क्या होती है?
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=887,4,887,1007,एक बात जो हमें भगवत मार्ग से भ्रष्ट कर देगी या हमें भगवत मार्ग में लगा देगी।
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=1007,5,1007,1272,"हित जू की रीति लाखों में कोई एक जान पाता है, तो हम लोगों को कैसे प्राप्त होगी?"
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=1272,6,1272,1409,भक्ति मार्ग पर आने पर स्वयं में एक अहंकार आ जाता है कि हम दूसरों से श्रेष्ठ हैं।
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=1409,7,1409,1576,पोस्टिंग की वजह से मन दुखी है कि मेरा ब्रजवास छूट जाएगा।
q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw,https://www.youtube.com/watch?v=q9UbKWHETjw&t=1576,8,1576,1715,पवित्रता पर अधिक जोर देने पर भक्ति प्रभावित हो जाती है।
